CS,Type,Org,Fold,ID,Seqlen
0.0,1,0,0,P53313,767
0.0,1,0,0,P24349,1201
0.0,1,0,1,G5EBL3,2962
0.0,1,0,2,O43058,663
0.0,1,0,2,Q9WVC0,436
0.0,1,0,0,Q80UG5,583
0.0,1,0,3,O15047,1707
0.0,1,0,3,Q8TBK2,473
0.0,1,1,1,Q8W234,877
0.0,1,0,2,Q9Y3B4,125
0.0,1,0,4,O60174,582
0.0,1,0,1,A8K8P3,1242
0.0,1,0,0,Q5A287,805
0.0,1,0,1,Q8VIJ6,699
0.0,1,0,2,Q86XK3,245
0.0,1,0,3,Q4KLP8,663
0.0,1,0,4,Q562F6,1265
0.0,1,1,0,A5YVF1,633
0.0,1,0,2,Q96HU1,749
0.0,1,0,3,Q71F54,894
0.0,1,0,2,D6PVB5,320
0.0,1,0,3,Q10925,1237
0.0,1,0,0,G5EEW6,427
0.0,1,0,4,Q8CFH6,931
0.0,1,0,2,Q14190,667
0.0,1,0,0,Q9USQ4,396
0.0,1,1,2,Q5XVI1,560
0.0,1,0,1,Q55DB0,343
0.0,1,1,0,Q39821,610
0.0,1,0,4,Q24322,899
0.0,1,0,1,Q9CYP7,492
0.0,1,0,2,Q9Y6X0,1596
0.0,1,0,3,Q9UST7,1339
0.0,1,0,0,O13650,673
0.0,1,1,3,F4JLE5,554
0.0,1,0,2,Q12369,946
0.0,1,0,2,Q03067,99
0.0,1,0,1,P0C606,293
0.0,1,0,3,Q9Y7Y1,547
0.0,1,0,4,P40561,250
0.0,1,0,0,Q12118,346
0.0,1,0,1,Q9H788,454
0.0,1,1,2,Q6AVN2,323
0.0,1,0,2,O75563,359
0.0,1,0,3,O94474,1389
0.0,1,0,4,A2AQ25,1946
0.0,1,1,3,Q9LHP2,262
0.0,1,0,0,Q9P6L5,1102
0.0,1,0,2,Q8IX21,1173
0.0,1,1,3,Q67EU8,340
0.0,1,0,3,P18911,458
0.0,1,0,3,Q02833,373
0.0,1,0,4,Q04418,439
0.0,1,1,1,Q5E915,547
0.0,1,0,4,P57052,281
0.0,1,0,0,Q9Y4C8,960
0.0,1,0,2,Q9Y580,266
0.0,1,0,0,Q05672,457
0.0,1,0,3,O14039,460
0.0,1,0,1,O13796,656
0.0,1,0,4,P32841,428
0.0,1,0,2,Q8C5S7,591
0.0,1,1,3,P15252,138
0.0,1,1,3,P93788,198
0.0,1,1,3,Q9FVW4,482
0.0,1,1,3,Q8LLD4,563
0.0,1,0,4,Q9P2R6,1566
0.0,1,1,0,Q9SKI4,640
0.0,1,0,0,P27694,616
0.0,1,0,2,P38339,666
0.0,1,1,4,O23523,355
0.0,1,0,4,P40188,164
0.0,1,1,1,Q9LY87,468
0.0,1,0,3,Q2PPJ7,1873
0.0,1,0,3,O43566,566
0.0,1,1,2,Q8H0U8,1166
0.0,1,0,4,Q15669,191
0.0,1,0,3,Q8NHV9,184
0.0,1,1,2,Q9M0Y9,156
0.0,1,0,1,Q96UP3,1400
0.0,1,0,3,Q06587,406
0.0,1,0,4,O42650,497
0.0,1,0,0,Q9BVS4,552
0.0,1,0,4,Q9Y572,518
0.0,1,1,4,Q39222,216
0.0,1,0,4,P51158,221
0.0,1,0,4,P20338,218
0.0,1,0,3,Q9V8W3,511
0.0,1,0,1,Q3YEC7,729
0.0,1,0,4,Q03206,191
0.0,1,0,0,P36632,614
0.0,1,0,1,Q6NSI4,855
0.0,1,1,4,O24466,216
0.0,1,1,4,Q38942,349
0.0,1,0,4,P41838,352
0.0,1,0,2,Q99N57,648
0.0,1,1,4,Q9SMR4,214
0.0,1,0,4,P52301,216
0.0,1,1,3,Q03251,169
0.0,1,0,4,Q96T37,977
0.0,1,0,2,Q3V089,1013
0.0,1,1,0,Q948T9,867
0.0,1,0,2,Q02427,144
0.0,1,0,3,H2QII6,3224
0.0,1,0,1,Q6INH0,425
0.0,1,1,3,Q9LKX9,867
0.0,1,0,0,A6NED2,376
0.0,1,1,0,Q9ZVH8,378
0.0,1,1,1,O82504,1133
0.0,1,0,0,P38344,393
0.0,1,0,1,P53331,553
0.0,1,1,2,Q6S4P4,329
0.0,1,1,3,Q6K9U2,279
0.0,1,1,1,Q7XII4,316
0.0,1,0,0,P15927,270
0.0,1,0,2,Q13156,261
0.0,1,1,0,Q9C587,956
0.0,1,0,1,Q7TS73,204
0.0,1,0,4,O13826,254
0.0,1,0,0,P48381,749
0.0,1,1,1,Q9SLH3,587
0.0,1,0,2,Q0VAM2,473
0.0,1,0,3,Q9UTR5,1158
0.0,1,0,4,P40043,161
0.0,1,0,3,Q99666,1765
0.0,1,0,1,O14924,1447
0.0,1,1,0,Q5JK84,432
0.0,1,1,2,Q0DLB9,591
0.0,1,1,0,Q9LFN6,427
0.0,1,0,0,Q6PJF5,856
0.0,1,0,4,P25378,209
0.0,1,0,4,O13928,205
0.0,1,0,4,P61586,193
0.0,1,0,2,P87074,778
0.0,1,0,2,P91124,430
0.0,1,0,0,Q9NVN3,520
0.0,1,0,1,O14730,519
0.0,1,0,4,Q12504,494
0.0,1,0,2,P40475,563
0.0,1,0,0,Q6FSQ7,583
0.0,1,0,1,Q59XM0,697
0.0,1,0,2,O14096,649
0.0,1,0,0,Q92698,747
0.0,1,0,1,O74999,563
0.0,1,1,4,P28186,216
0.0,1,0,3,P24386,653
0.0,1,0,3,P26374,656
0.0,1,0,0,Q15042,981
0.0,1,0,1,Q15291,538
0.0,1,1,2,Q9LHS9,226
0.0,1,0,2,Q24472,845
0.0,1,0,3,P53295,368
0.0,1,0,3,P98175,930
0.0,1,0,1,Q3UQS8,1199
0.0,1,0,4,Q9NW13,759
0.0,1,1,3,Q948U0,963
0.0,1,1,3,O48538,944
0.0,1,0,3,P49792,3224
0.0,1,1,0,Q9LKZ3,1013
0.0,1,0,1,Q924W9,156
0.0,1,0,2,P0DJD4,496
0.0,1,0,1,P0C090,1187
0.0,1,0,3,P53972,490
0.0,1,0,2,Q18919,558
0.0,1,0,3,Q59E36,590
0.0,1,0,2,Q54RR8,254
0.0,1,0,4,P26659,772
0.0,1,1,4,Q9SEH3,202
0.0,1,0,1,Q04231,177
0.0,1,0,0,Q92878,1312
0.0,1,0,1,P25454,400
0.0,1,0,0,O76460,784
0.0,1,0,2,Q99359,647
0.0,1,0,0,O88667,308
0.0,1,0,4,O17915,215
0.0,1,0,0,Q86YV0,1011
0.0,1,0,1,Q9VPH8,489
0.0,1,0,3,P39729,369
0.0,1,0,1,Q9UNT1,228
0.0,1,0,3,Q9NTZ6,932
0.0,1,0,1,P42696,430
0.0,1,0,2,Q9XSR3,592
0.0,1,0,3,O08674,515
0.0,1,0,3,P25801,158
0.0,1,1,1,Q8RY59,589
0.0,1,0,3,A2AU37,552
0.0,1,1,0,Q06738,710
0.0,1,0,4,P38086,958
0.0,1,0,1,Q7ZT82,382
0.0,1,0,2,Q9JL61,658
0.0,1,0,2,Q06108,1083
0.0,1,0,3,P34342,960
0.0,1,1,2,Q8H136,619
0.0,1,0,1,Q8NC24,303
0.0,1,0,0,Q09820,925
0.0,1,0,4,Q8N1G1,1221
0.0,1,0,0,Q9GZR2,422
0.0,1,0,1,Q8HWS3,928
0.0,1,1,4,Q9C8Y3,511
0.0,1,1,4,Q8GXW1,547
0.0,1,0,2,P79051,861
0.0,1,0,0,P53893,1110
0.0,1,0,1,Q12362,591
0.0,1,1,1,F4IVV0,224
0.0,1,1,1,F4I5N6,220
0.0,1,0,2,Q9W358,573
0.0,1,0,3,Q3V0F0,1606
0.0,1,0,0,Q12196,484
0.0,1,0,4,Q8CD15,465
0.0,1,1,0,Q9LUJ3,163
0.0,1,1,3,F4JW79,1493
0.0,1,0,3,O13862,478
0.0,1,1,0,Q9STM3,1360
0.0,1,0,1,Q06709,432
0.0,1,0,2,O59811,463
0.0,1,0,2,Q9WTY2,341
0.0,1,0,4,Q8VIG1,1082
0.0,1,0,0,O60182,934
0.0,1,0,0,Q02161,417
0.0,1,0,4,P63033,266
0.0,1,1,2,Q9LVD0,289
0.0,1,0,3,Q99496,336
0.0,1,0,3,D3ZUQ0,406
0.0,1,0,4,Q969X0,211
0.0,1,0,2,P09938,399
0.0,1,0,3,Q9W704,226
0.0,1,0,0,Q2WG80,140
0.0,1,0,0,Q68FE6,1223
0.0,1,0,0,A9ZLX4,1072
0.0,1,1,1,Q9SJ20,816
0.0,1,0,1,P26784,199
0.0,1,0,1,P0CX83,189
0.0,1,0,4,P05749,121
0.0,1,0,4,P0CX42,137
0.0,1,0,3,P61353,136
0.0,1,0,3,Q5EBL4,403
0.0,1,0,4,P38883,763
0.0,1,0,4,P36105,138
0.0,1,0,1,P05740,184
0.0,1,0,4,P56628,122
0.0,1,1,0,Q9ZUF4,462
0.0,1,0,0,P49723,345
0.0,1,1,1,Q6I5Q6,491
0.0,1,0,4,Q9P6L2,468
0.0,1,0,3,Q02753,160
0.0,1,0,3,P0C2H7,136
0.0,1,0,1,P26785,198
0.0,1,0,4,P0CX50,186
0.0,1,0,1,P36144,274
0.0,1,0,2,P0CX24,172
0.0,1,0,3,Q12672,160
0.0,1,0,1,P38061,130
0.0,1,0,0,P41056,107
0.0,1,0,0,P87262,121
0.0,1,0,1,O42699,193
0.0,1,0,1,P04449,155
0.0,1,0,3,P04456,142
0.0,1,0,3,P53221,127
0.0,1,0,0,P05744,107
0.0,1,0,0,P05745,100
0.0,1,0,0,P40212,199
0.0,1,0,4,P38754,138
0.0,1,0,1,P54780,204
0.0,1,0,2,Q9Y7R7,284
0.0,1,0,1,P24000,155
0.0,1,0,3,P0C2H6,136
0.0,1,0,4,P14120,105
0.0,1,0,2,P0C2H8,113
0.0,1,0,0,O14455,100
0.0,1,0,0,P02400,110
0.0,1,0,3,P40693,322
0.0,1,0,0,P49207,117
0.0,1,0,0,P0CX25,92
0.0,1,0,2,P0CX28,106
0.0,1,0,2,Q9UTI8,106
0.0,1,0,0,Q02326,176
0.0,1,0,3,O14317,110
0.0,1,1,2,Q9LXD1,211
0.0,1,0,4,Q9UTK2,144
0.0,1,0,4,Q9H9A7,625
0.0,1,0,1,Q96E14,147
0.0,1,0,0,Q99ML9,989
0.0,1,0,2,M0R5D6,682
0.0,1,0,1,E9QAU8,347
0.0,1,0,3,P05743,127
0.0,1,0,4,P05747,59
0.0,1,0,4,P0CX46,254
0.0,1,0,2,P0C2H9,113
0.0,1,0,0,P40525,121
0.0,1,0,3,P04650,51
0.0,1,0,0,P51401,191
0.0,1,1,3,Q32SG5,616
0.0,1,0,1,P21524,888
0.0,1,0,3,Q07844,837
0.0,1,0,0,P62913,178
0.0,1,0,1,P05748,204
0.0,1,0,1,P46990,184
0.0,1,0,2,P0CX44,217
0.0,1,0,4,Q9UT32,373
0.0,1,0,2,P02406,149
0.0,1,0,2,P0CX84,120
0.0,1,0,1,P49166,88
0.0,1,0,1,P51402,88
0.0,1,0,1,P49167,78
0.0,1,0,3,P14126,387
0.0,1,0,4,Q02878,288
0.0,1,0,0,P05319,106
0.0,1,0,3,P10622,106
0.0,1,0,0,Q1MTN9,544
0.0,1,0,1,O60091,176
0.0,1,0,0,P34560,226
0.0,1,0,1,Q96LZ7,410
0.0,1,1,0,Q9T075,388
0.0,1,0,2,O75526,392
0.0,1,0,2,Q9CZW6,359
0.0,1,1,4,Q9FKW0,522
0.0,1,1,2,Q0WL81,1104
0.0,1,0,1,Q7YZH1,3241
0.0,1,0,2,Q8R1B8,470
0.0,1,1,0,Q9SJQ6,1393
0.0,1,1,0,A9LLI8,892
0.0,1,0,0,P32529,125
0.0,1,0,1,P22138,1203
0.0,1,0,3,O15160,346
0.0,1,0,0,P28000,142
0.0,1,0,3,O42853,197
0.0,1,0,0,Q9Y3U8,105
0.0,1,0,0,P05739,176
0.0,1,0,3,Q12213,244
0.0,1,0,0,P05738,191
0.0,1,0,4,O60102,593
0.0,1,1,1,Q9FFH1,1694
0.0,1,0,4,Q9UT91,211
0.0,1,0,4,P40993,198
0.0,1,0,0,Q8IYW5,571
0.0,1,0,0,Q6ZRF8,634
0.0,1,0,1,O74919,398
0.0,1,0,1,Q9NRR4,1374
0.0,1,0,3,Q8N5U6,811
0.0,1,0,1,Q9WTV7,600
0.0,1,0,2,Q920M2,352
0.0,1,0,3,P05737,244
0.0,1,0,4,P17076,256
0.0,1,0,0,Q9D0C1,305
0.0,1,0,1,Q5XPI4,1314
0.0,1,0,2,Q8IUD6,432
0.0,1,0,2,Q8WVD3,245
0.0,1,0,4,Q8NCN4,708
0.0,1,0,3,Q63HN8,5207
0.0,1,0,0,Q9H0A6,362
0.0,1,0,4,P29453,256
0.0,1,0,1,P05317,312
0.0,1,0,3,P05318,106
0.0,1,0,1,Q9UHA3,163
0.0,1,0,2,Q96DB5,314
0.0,1,0,3,Q6PDX6,566
0.0,1,0,0,Q925F4,539
0.0,1,0,4,O74994,746
0.0,1,0,0,P50636,840
0.0,1,0,0,Q9P7W9,217
0.0,1,0,1,Q10155,809
0.0,1,1,2,Q0WVE8,637
0.0,1,0,2,P52434,150
0.0,1,0,3,P07703,335
0.0,1,0,3,P16356,1856
0.0,1,0,2,O15514,142
0.0,1,0,4,P40571,144
0.0,1,0,2,O14012,203
0.0,1,0,3,Q9Y7M6,217
0.0,1,0,1,Q8N6D2,247
0.0,1,1,2,Q9M811,543
0.0,1,0,4,P45818,564
0.0,1,0,4,P35398,523
0.0,1,0,0,P51450,516
0.0,1,0,2,Q9P7P1,147
0.0,1,0,4,P15398,1689
0.0,1,0,1,O15446,510
0.0,1,0,0,Q8K202,482
0.0,1,0,2,P61218,127
0.0,1,0,4,P40422,70
0.0,1,0,0,P62875,67
0.0,1,0,0,P52435,117
0.0,1,0,1,P19387,275
0.0,1,1,2,O81098,205
0.0,1,0,2,P36954,125
0.0,1,0,2,P25441,422
0.0,1,0,4,O35427,148
0.0,1,0,4,Q9H9Y2,349
0.0,1,0,2,Q9H7B2,306
0.0,1,0,0,O95707,220
0.0,1,0,1,Q9GZN7,287
0.0,1,1,1,Q9SVQ3,517
0.0,1,1,2,Q56WM6,576
0.0,1,0,1,P50106,137
0.0,1,0,0,P22139,70
0.0,1,0,2,P04051,1460
0.0,1,1,2,Q9M1J2,222
0.0,1,1,1,Q9ZU38,265
0.0,1,1,2,Q8W4J9,908
0.0,1,0,2,Q12508,421
0.0,1,0,0,Q9NV58,838
0.0,1,0,3,Q9H0F5,515
0.0,1,1,4,Q0WX00,460
0.0,1,0,3,Q7M3S9,943
0.0,1,0,3,P22276,1149
0.0,1,0,2,P47076,161
0.0,1,1,2,Q9SE42,228
0.0,1,0,4,P38805,295
0.0,1,0,2,Q9VEB3,320
0.0,1,0,3,Q684P5,730
0.0,1,0,4,Q07020,188
0.0,1,0,2,O76021,490
0.0,1,0,3,P46778,160
0.0,1,0,4,O43182,974
0.0,1,0,0,Q14CB8,494
0.0,1,1,3,Q9SYM5,669
0.0,1,0,4,Q09914,202
0.0,1,0,1,O74803,368
0.0,1,0,1,Q9GSX9,566
0.0,1,0,2,Q6PR54,2419
0.0,1,0,4,Q9JJF3,603
0.0,1,0,0,P38222,552
0.0,1,0,1,P38701,121
0.0,1,0,0,O76927,83
0.0,1,0,0,P63220,83
0.0,1,0,4,Q3E792,108
0.0,1,0,2,P38711,82
0.0,1,0,2,P41057,56
0.0,1,0,1,P61247,264
0.0,1,0,2,P26783,225
0.0,1,0,0,P62081,194
0.0,1,0,3,G5EFV3,949
0.0,1,0,1,Q05942,220
0.0,1,1,0,Q6ZLB0,436
0.0,1,0,2,P38781,883
0.0,1,0,4,P32832,435
0.0,1,0,0,Q03124,581
0.0,1,1,1,O81127,187
0.0,1,1,3,Q9M670,366
0.0,1,1,0,Q9SUR3,275
0.0,1,0,1,Q13950,521
0.0,1,0,2,P38961,392
0.0,1,0,3,Q06506,573
0.0,1,0,4,Q08746,203
0.0,1,0,1,P46784,105
0.0,1,0,4,P02407,136
0.0,1,0,0,P0C0V8,87
0.0,1,0,1,P0C0X0,67
0.0,1,0,1,P23403,119
0.0,1,0,0,Q3E754,87
0.0,1,0,4,P39938,119
0.0,1,0,1,Q3E7X9,67
0.0,1,0,1,Q09781,252
0.0,1,0,1,P55830,268
0.0,1,1,1,Q4FX73,264
0.0,1,0,4,O59675,192
0.0,1,1,4,A8HNV0,387
0.0,1,0,0,Q23121,312
0.0,1,1,0,Q6UBQ3,738
0.0,1,1,1,Q27YU7,527
0.0,1,0,4,Q6VTH5,218
0.0,1,0,3,P26452,295
0.0,1,0,1,Q9W261,775
0.0,1,0,2,P38850,1070
0.0,1,0,3,G5EBY0,613
0.0,1,0,1,Q10154,240
0.0,1,0,1,Q8C8C1,263
0.0,1,0,1,Q80ZI2,223
0.0,1,0,1,Q62376,448
0.0,1,0,3,O74968,249
0.0,1,0,2,Q05900,231
0.0,1,0,2,P25931,464
0.0,1,0,3,Q8CCI5,228
0.0,1,0,1,P33764,101
0.0,1,0,1,Q3KQ35,380
0.0,1,0,3,Q08357,652
0.0,1,0,4,Q8VC69,545
0.0,1,0,4,Q8CFZ5,553
0.0,1,0,4,Q86VW1,577
0.0,1,0,4,Q76M72,551
0.0,1,0,2,Q9UHI7,598
0.0,1,0,4,P58735,704
0.0,1,0,1,Q8R1S9,547
0.0,1,0,2,A2VCW5,479
0.0,1,0,4,P59889,302
0.0,1,0,0,Q9NP59,571
0.0,1,0,3,Q96JW4,573
0.0,1,0,0,P31649,602
0.0,1,1,1,F4IUY8,1006
0.0,1,0,0,P89114,91
0.0,1,0,2,Q20733,900
0.0,1,0,3,Q15424,915
0.0,1,0,0,P38990,1142
0.0,1,0,4,Q9NSI8,373
0.0,1,0,1,O59706,492
0.0,1,0,2,Q9Z335,417
0.0,1,1,2,Q9LXX6,790
0.0,1,1,2,Q9FMG4,303
0.0,1,0,2,Q07979,502
0.0,1,0,3,P25632,483
0.0,1,0,4,Q9UTT2,1206
0.0,1,0,2,Q6GNL4,249
0.0,1,1,3,Q6DBN4,253
0.0,1,0,1,Q12378,196
0.0,1,0,4,O94355,240
0.0,1,0,2,Q9P794,182
0.0,1,0,2,P40380,230
0.0,1,0,3,Q03347,451
0.0,1,1,3,B3H5A8,372
0.0,1,0,4,P19793,462
0.0,1,0,1,Q8T5C6,436
0.0,1,0,4,Q86YT5,568
0.0,1,0,0,O70531,739
0.0,1,0,1,Q62674,648
0.0,1,0,1,Q02614,308
0.0,1,0,1,Q96QD8,506
0.0,1,0,4,P39019,145
0.0,1,0,0,Q3E7Y3,130
0.0,1,0,3,P62266,143
0.0,1,0,4,P62854,115
0.0,1,0,2,P35997,82
0.0,1,1,3,Q9S7B2,370
0.0,1,0,2,Q08417,382
0.0,1,0,2,Q80T69,795
0.0,1,0,3,Q06639,885
0.0,1,0,4,O94522,390
0.0,1,0,1,P43609,557
0.0,1,0,2,P46974,1380
0.0,1,0,4,Q6IMB1,242
0.0,1,1,4,Q8VYA5,290
0.0,1,0,3,Q9Y7Y5,369
0.0,1,0,4,Q09100,369
0.0,1,1,4,Q8LGU7,280
0.0,1,0,3,P30876,1174
0.0,1,0,1,P62487,172
0.0,1,0,0,Q9BT43,218
0.0,1,0,2,Q9UUG1,317
0.0,1,0,3,F1M386,1496
0.0,1,0,3,P56182,461
0.0,1,0,1,P25368,297
0.0,1,0,2,Q14690,1871
0.0,1,0,3,Q12149,733
0.0,1,0,4,Q15050,365
0.0,1,0,0,P05764,87
0.0,1,0,2,P41058,56
0.0,1,0,1,P33442,255
0.0,1,0,3,P05750,240
0.0,1,0,4,P62701,263
0.0,1,1,0,Q654B3,295
0.0,1,0,3,P53236,928
0.0,1,0,0,Q02206,625
0.0,1,0,4,Q92737,203
0.0,1,1,1,Q75HY5,752
0.0,1,1,0,Q27YU0,814
0.0,1,0,0,Q23120,281
0.0,1,0,2,Q09511,196
0.0,1,0,3,Q18409,179
0.0,1,0,3,P46654,252
0.0,1,0,4,Q0VGM9,1203
0.0,1,0,2,Q9V3K3,481
0.0,1,0,1,Q9HCY8,104
0.0,1,0,1,O42601,373
0.0,1,0,1,Q9EQN9,498
0.0,1,0,1,Q96BU1,408
0.0,1,0,0,P50443,739
0.0,1,0,1,Q9JHE5,504
0.0,1,0,2,Q9JHZ9,504
0.0,1,0,4,Q9NZJ4,4579
0.0,1,0,2,Q03615,305
0.0,1,0,3,Q1RNF8,542
0.0,1,0,0,Q6AXV4,469
0.0,1,0,2,Q9NHD5,184
0.0,1,0,1,P49445,359
0.0,1,1,0,Q9LQL2,614
0.0,1,0,0,Q8T6B9,637
0.0,1,0,1,Q9VC56,3912
0.0,1,0,2,Q15397,648
0.0,1,1,1,Q1PFN9,564
0.0,1,1,3,Q9SKZ1,296
0.0,1,0,4,O94396,534
0.0,1,0,0,Q08647,676
0.0,1,1,2,Q94JZ8,468
0.0,1,0,1,Q09683,649
0.0,1,0,2,Q06665,692
0.0,1,0,3,P22216,821
0.0,1,0,4,Q8K586,216
0.0,1,0,4,Q96TL7,693
0.0,1,0,4,Q9Y3L5,183
0.0,1,0,2,P20936,1047
0.0,1,0,3,Q86WH2,238
0.0,1,0,0,Q9NYW8,714
0.0,1,0,2,P52756,815
0.0,1,1,4,Q9LEB4,409
0.0,1,0,1,O93377,425
0.0,1,0,3,Q18211,569
0.0,1,0,4,P21827,482
0.0,1,1,0,Q8W4B1,652
0.0,1,0,4,P38623,610
0.0,1,0,4,Q8TAI7,183
0.0,1,0,1,Q09094,180
0.0,1,0,1,Q12188,680
0.0,1,0,2,O94762,991
0.0,1,1,2,P52572,218
0.0,1,1,0,P35081,131
0.0,1,0,3,P48437,737
0.0,1,0,4,O60508,579
0.0,1,0,1,Q12381,906
0.0,1,1,2,F4IE66,717
0.0,1,1,1,Q8RXN6,485
0.0,1,0,2,Q8WWY3,499
0.0,1,0,3,P21372,849
0.0,1,0,4,P33299,467
0.0,1,0,3,P83267,48
0.0,1,0,3,Q9VA12,251
0.0,1,0,0,P31374,1356
0.0,1,0,1,P06400,928
0.0,1,0,3,Q12044,265
0.0,1,0,2,Q04779,684
0.0,1,0,4,Q9UKL0,485
0.0,1,1,4,Q9C7E7,786
0.0,1,0,2,Q6AYJ4,593
0.0,1,0,1,P46063,649
0.0,1,0,3,P40893,198
0.0,1,0,2,P42073,533
0.0,1,1,0,Q84J39,517
0.0,1,0,0,Q9HAU5,1272
0.0,1,0,4,Q96A58,199
0.0,1,1,1,Q9SE43,842
0.0,1,1,3,Q9ZQ19,279
0.0,1,0,3,P53034,331
0.0,1,0,4,Q9UT72,205
0.0,1,0,1,Q7TNK1,735
0.0,1,1,2,Q9SS90,489
0.0,1,0,3,Q9DC04-4,930
0.0,1,0,2,Q9DC04-5,610
0.0,1,1,3,Q41382,685
0.0,1,0,3,Q9BSD3,238
0.0,1,0,4,Q10133,200
0.0,1,0,4,Q8IUC4,686
0.0,1,0,4,Q10222,670
0.0,1,0,2,Q9TTY5,342
0.0,1,0,1,Q91Z31,531
0.0,1,1,4,O81787,527
0.0,1,1,0,O04682,248
0.0,1,1,0,Q9LFX9,576
0.0,1,1,1,E4NKF8,694
0.0,1,1,3,Q10PI9,459
0.0,1,1,2,Q9C9R6,650
0.0,1,0,4,Q06835,107
0.0,1,0,2,P21651,314
0.0,1,0,3,P36626,561
0.0,1,1,1,Q69IL4,380
0.0,1,1,2,Q9CAQ8,369
0.0,1,0,0,Q5SVD0,216
0.0,1,0,2,Q6A0D4,554
0.0,1,0,1,Q8C7R7,927
0.0,1,0,1,Q9UUJ3,670
0.0,1,0,3,Q9H0H5,632
0.0,1,0,1,O15539-2,73
0.0,1,1,2,Q8GY84,456
0.0,1,1,0,Q0JM17,432
0.0,1,0,4,Q6ZWK4,172
0.0,1,0,3,Q80YF9,1305
0.0,1,1,3,O81242,355
0.0,1,0,4,Q08217,1101
0.0,1,0,4,Q55FB8,1272
0.0,1,0,1,P61289,254
0.0,1,0,2,P25105,342
0.0,1,1,1,O04681,161
0.0,1,0,0,G5EC24,668
0.0,1,1,0,Q9M390,570
0.0,1,1,0,Q8LPL2,591
0.0,1,1,0,Q944G5,636
0.0,1,1,0,Q9LFB8,570
0.0,1,0,2,Q9UHX1,559
0.0,1,1,4,Q9LVG3,327
0.0,1,0,1,Q80U78,1189
0.0,1,1,4,Q9LRZ3,641
0.0,1,1,0,Q9LM20,515
0.0,1,0,4,Q06991,263
0.0,1,1,1,Q9FZ96,356
0.0,1,0,2,Q7ZT46,185
0.0,1,0,4,O75475,530
0.0,1,0,3,Q54VB6,628
0.0,1,0,4,Q9D0P7,329
0.0,1,0,3,O13919,1075
0.0,1,0,4,Q12318,242
0.0,1,1,2,Q9C7S5,1095
0.0,1,0,0,Q01329,785
0.0,1,0,0,Q96NR3,888
0.0,1,0,1,Q14997,1843
0.0,1,0,0,P50109,593
0.0,1,0,1,P35236,360
0.0,1,0,1,P40048,928
0.0,1,1,2,Q84TG3,411
0.0,1,1,1,Q9LP21,528
0.0,1,0,3,P25822,1533
0.0,1,1,3,Q9FXH5,393
0.0,1,1,4,Q9LK22,251
0.0,1,0,2,Q8WXC3,89
0.0,1,1,0,O48533,259
0.0,1,0,0,Q9NZ81,148
0.0,1,0,2,Q9BWN1,585
0.0,1,0,3,Q12161,406
0.0,1,0,4,Q967U1,225
0.0,1,0,4,Q9V637,270
0.0,1,0,0,Q8T3B9,404
0.0,1,0,1,P29355,228
0.0,1,0,1,Q91ZX6-3,507
0.0,1,0,0,Q6ZU15,432
0.0,1,0,0,Q9QZR6,564
0.0,1,0,1,P58004,480
0.0,1,0,2,Q10362,859
0.0,1,0,2,Q1W617,1475
0.0,1,0,2,Q9Y2K2,1321
0.0,1,1,0,Q9SW31,157
0.0,1,0,3,P40210,489
0.0,1,0,3,P46062,1037
0.0,1,0,4,O94640,475
0.0,1,1,1,Q9C9U5,1030
0.0,1,0,0,Q62233,333
0.0,1,0,1,Q12216,726
0.0,1,0,4,P42843,763
0.0,1,1,4,Q9LD83,556
0.0,1,1,1,Q9ASQ7,519
0.0,1,0,2,Q03406,294
0.0,1,0,3,Q9BQI6,1058
0.0,1,0,4,P40072,274
0.0,1,0,0,O43541,496
0.0,1,0,4,Q9BSF0,95
0.0,1,0,1,Q5VUG0,894
0.0,1,0,2,Q9VK33,1220
0.0,1,0,0,O01789,1262
0.0,1,0,3,Q924W5,1097
0.0,1,0,4,Q91ZW3,1051
0.0,1,1,0,Q9FZ80,346
0.0,1,0,0,P35716,441
0.0,1,0,1,Q61473,419
0.0,1,0,1,P48430,315
0.0,1,0,2,B7ZR65,477
0.0,1,0,1,Q9HAJ7,183
0.0,1,0,1,Q9HAJ7-2,137
0.0,1,0,1,Q9HAJ7-3,142
0.0,1,0,3,Q9ESX2,376
0.0,1,0,4,Q8SX83,5560
0.0,1,0,3,O75934,225
0.0,1,0,0,Q90WG2,262
0.0,1,0,4,C6Y4C2,133
0.0,1,0,1,Q9Y7J1,474
0.0,1,0,1,Q8T3G2,491
0.0,1,0,4,Q9BWW7,348
0.0,1,0,2,P34250,1132
0.0,1,0,2,G5ECQ3,1077
0.0,1,0,2,P63301,88
0.0,1,0,1,Q92355,1687
0.0,1,0,2,Q8NCE0,465
0.0,1,0,3,Q9P0U3,644
0.0,1,0,0,Q9P0V9,454
0.0,1,0,3,Q8T2I8,1167
0.0,1,0,4,O94397,344
0.0,1,1,2,Q4QSC8,474
0.0,1,0,1,Q9P7A0,319
0.0,1,0,3,Q24145,939
0.0,1,0,3,Q9ES52-5,928
0.0,1,0,4,Q99J77,359
0.0,1,1,1,O80669,141
0.0,1,0,1,O60187,660
0.0,1,0,4,Q9IA88,798
0.0,1,1,2,B8ARK7,484
0.0,1,1,4,Q94AQ6,373
0.0,1,0,2,P53965,281
0.0,1,0,3,A8D8P8,899
0.0,1,1,1,F4JAA5,1347
0.0,1,0,4,P35207,1287
